cell_id	plate_id	well_id	plate_col	plate_row	sort_gate	sort_mode	sort_count	dna_library_id	dna_read_pairs	dna_unpaired_reads	dna_unmapped	dna_dups_pct	rna_library_id	ercc_frac	rna_counts	rna_features	source	timepoint
VZA01712.G16	VZA01712	G16	16	G	G1	Single Cell	1	VZA01712D_G16	288153	14999	24431	0.04831200000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.G17	VZA01712	G17	17	G	G1	Single Cell	1	VZA01712D_G17	422233	18050	30844	0.055687	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.G18	VZA01712	G18	18	G	G1	Single Cell	1	VZA01712D_G18	459454	20461	34019	0.055397	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.G19	VZA01712	G19	19	G	G1	Single Cell	1	VZA01712D_G19	293722	17741	27699	0.05421800000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.G20	VZA01712	G20	20	G	G1	Single Cell	1	VZA01712D_G20	506748	21707	34651	0.05430100000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.G21	VZA01712	G21	21	G	non-G1	Single Cell	1	VZA01712D_G21	863101	37260	59484	0.053345000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.G22	VZA01712	G22	22	G	non-G1	Single Cell	1	VZA01712D_G22	419076	26254	39742	0.04693	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.G23	VZA01712	G23	23	G	non-G1	Single Cell	1	VZA01712D_G23	7759	2889	6443	0.15988500000000003	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.G24	VZA01712	G24	24	G	non-G1	Single Cell	1	VZA01712D_G24	409707	25376	38856	0.055043999999999996	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H01	VZA01712	H01	1	H	G1	Single Cell	1	VZA01712D_H01	99576	7685	12505	0.04261300000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H02	VZA01712	H02	2	H	G1	Single Cell	1	VZA01712D_H02	23409	2277	3533	0.04583	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H03	VZA01712	H03	3	H	G1	Single Cell	1	VZA01712D_H03	26139	3278	5498	0.060696	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H04	VZA01712	H04	4	H	G1	Single Cell	1	VZA01712D_H04	33648	996	1766	0.011552999999999999	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H05	VZA01712	H05	5	H	G1	Single Cell	1	VZA01712D_H05	92218	6358	10288	0.041018000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H06	VZA01712	H06	6	H	G1	Single Cell	1	VZA01712D_H06	130916	9611	15057	0.04538	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H07	VZA01712	H07	7	H	G1	Single Cell	1	VZA01712D_H07	108013	8854	13796	0.047381	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H08	VZA01712	H08	8	H	G1	Single Cell	1	VZA01712D_H08	109237	9436	14288	0.0479	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H09	VZA01712	H09	9	H	G1	Single Cell	1	VZA01712D_H09	121327	10782	16222	0.05214300000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H10	VZA01712	H10	10	H	G1	Single Cell	1	VZA01712D_H10	81002	5641	8891	0.041898000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H11	VZA01712	H11	11	H	G1	Single Cell	1	VZA01712D_H11	105333	10703	16143	0.055252	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H12	VZA01712	H12	12	H	G1	Single Cell	1	VZA01712D_H12	20257	822	1484	0.015119999999999998	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H13	VZA01712	H13	13	H	G1	Single Cell	1	VZA01712D_H13	149979	10075	16079	0.042054	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H14	VZA01712	H14	14	H	G1	Single Cell	1	VZA01712D_H14	143307	13035	19551	0.05441700000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H15	VZA01712	H15	15	H	G1	Single Cell	1	VZA01712D_H15	149440	12928	19506	0.05115000000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H16	VZA01712	H16	16	H	G1	Single Cell	1	VZA01712D_H16	145618	12776	19774	0.053409000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H17	VZA01712	H17	17	H	G1	Single Cell	1	VZA01712D_H17	172961	12937	20167	0.046258	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H18	VZA01712	H18	18	H	G1	Single Cell	1	VZA01712D_H18	139125	10410	16342	0.046716	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H19	VZA01712	H19	19	H	G1	Single Cell	1	VZA01712D_H19	185645	14695	22915	0.05135700000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H20	VZA01712	H20	20	H	G1	Single Cell	1	VZA01712D_H20	184495	12578	20272	0.041403	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H21	VZA01712	H21	21	H	non-G1	Single Cell	1	VZA01712D_H21	254015	18933	28351	0.049398000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H22	VZA01712	H22	22	H	non-G1	Single Cell	1	VZA01712D_H22	173085	9974	16004	0.032175	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H23	VZA01712	H23	23	H	non-G1	Single Cell	1	VZA01712D_H23	43	3115	5453	0.939706	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.H24	VZA01712	H24	24	H	non-G1	Single Cell	1	VZA01712D_H24	294827	24225	36423	0.047272	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I01	VZA01712	I01	1	I	G1	Single Cell	1	VZA01712D_I01	209341	12524	20854	0.042868	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I02	VZA01712	I02	2	I	G1	Single Cell	1	VZA01712D_I02	74600	4152	7138	0.033146	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I03	VZA01712	I03	3	I	G1	Single Cell	1	VZA01712D_I03	118004	8387	13179	0.042276	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I04	VZA01712	I04	4	I	G1	Single Cell	1	VZA01712D_I04	167851	9801	16629	0.039334	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I05	VZA01712	I05	5	I	G1	Single Cell	1	VZA01712D_I05	558384	23807	39467	0.05363700000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I06	VZA01712	I06	6	I	G1	Single Cell	1	VZA01712D_I06	361297	17884	30018	0.047338000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I07	VZA01712	I07	7	I	G1	Single Cell	1	VZA01712D_I07	334582	21576	34382	0.05307900000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I08	VZA01712	I08	8	I	G1	Single Cell	1	VZA01712D_I08	369022	21727	33755	0.053944	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I09	VZA01712	I09	9	I	G1	Single Cell	1	VZA01712D_I09	418274	19818	33018	0.053707000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I10	VZA01712	I10	10	I	G1	Single Cell	1	VZA01712D_I10	388636	20727	35117	0.05364800000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I11	VZA01712	I11	11	I	G1	Single Cell	1	VZA01712D_I11	249874	14557	23443	0.047688	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I12	VZA01712	I12	12	I	G1	Single Cell	1	VZA01712D_I12	39730	4097	6529	0.041122000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I13	VZA01712	I13	13	I	G1	Single Cell	1	VZA01712D_I13	244908	14535	22731	0.04712	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I14	VZA01712	I14	14	I	G1	Single Cell	1	VZA01712D_I14	429645	23286	37012	0.054886000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I15	VZA01712	I15	15	I	G1	Single Cell	1	VZA01712D_I15	433716	22122	35974	0.054222000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I16	VZA01712	I16	16	I	G1	Single Cell	1	VZA01712D_I16	246400	14405	23041	0.048661	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I17	VZA01712	I17	17	I	G1	Single Cell	1	VZA01712D_I17	406218	18100	31816	0.051369000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I18	VZA01712	I18	18	I	G1	Single Cell	1	VZA01712D_I18	404783	19046	31388	0.052937000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I19	VZA01712	I19	19	I	G1	Single Cell	1	VZA01712D_I19	241990	15758	23978	0.04893	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I20	VZA01712	I20	20	I	G1	Single Cell	1	VZA01712D_I20	487975	24291	38397	0.055337000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I21	VZA01712	I21	21	I	non-G1	Single Cell	1	VZA01712D_I21	596455	28324	45786	0.04688	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I22	VZA01712	I22	22	I	non-G1	Single Cell	1	VZA01712D_I22	321929	20622	31810	0.045411	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I23	VZA01712	I23	23	I	non-G1	Single Cell	1	VZA01712D_I23	353067	21751	33985	0.043349000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.I24	VZA01712	I24	24	I	non-G1	Single Cell	1	VZA01712D_I24	274388	19835	29723	0.044897	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J01	VZA01712	J01	1	J	G1	Single Cell	1	VZA01712D_J01	249231	13841	22849	0.04751300000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J02	VZA01712	J02	2	J	G1	Single Cell	1	VZA01712D_J02	15111	1871	4041	0.067398	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J03	VZA01712	J03	3	J	G1	Single Cell	1	VZA01712D_J03	182044	11962	18638	0.044569	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J04	VZA01712	J04	4	J	G1	Single Cell	1	VZA01712D_J04	180902	9783	16093	0.037203	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J05	VZA01712	J05	5	J	G1	Single Cell	1	VZA01712D_J05	560027	24474	40664	0.060656	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J06	VZA01712	J06	6	J	G1	Single Cell	1	VZA01712D_J06	414548	18379	31207	0.054468	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J07	VZA01712	J07	7	J	G1	Single Cell	1	VZA01712D_J07	429899	21467	35405	0.060149	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J08	VZA01712	J08	8	J	G1	Single Cell	1	VZA01712D_J08	496874	21784	34532	0.04967300000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J09	VZA01712	J09	9	J	G1	Single Cell	1	VZA01712D_J09	438010	20840	33766	0.057525	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J10	VZA01712	J10	10	J	G1	Single Cell	1	VZA01712D_J10	514628	23869	38557	0.058543000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J11	VZA01712	J11	11	J	G1	Single Cell	1	VZA01712D_J11	291690	17428	26628	0.05257300000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J12	VZA01712	J12	12	J	G1	Single Cell	1	VZA01712D_J12	139313	9843	15235	0.043963	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J13	VZA01712	J13	13	J	G1	Single Cell	1	VZA01712D_J13	346225	18258	28814	0.05412900000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J14	VZA01712	J14	14	J	G1	Single Cell	1	VZA01712D_J14	440171	21318	34398	0.060288999999999995	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J15	VZA01712	J15	15	J	G1	Single Cell	1	VZA01712D_J15	461505	25885	40467	0.057953000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J16	VZA01712	J16	16	J	G1	Single Cell	1	VZA01712D_J16	330804	20819	31885	0.055092	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J17	VZA01712	J17	17	J	G1	Single Cell	1	VZA01712D_J17	552659	23953	52529	0.063037	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J18	VZA01712	J18	18	J	G1	Single Cell	1	VZA01712D_J18	813231	35858	56716	0.05114900000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J19	VZA01712	J19	19	J	G1	Single Cell	1	VZA01712D_J19	436384	24187	37349	0.055624	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J20	VZA01712	J20	20	J	G1	Single Cell	1	VZA01712D_J20	500541	21793	35659	0.055396	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J21	VZA01712	J21	21	J	non-G1	Single Cell	1	VZA01712D_J21	609711	30276	46532	0.051216000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J22	VZA01712	J22	22	J	non-G1	Single Cell	1	VZA01712D_J22	465208	28965	44141	0.047762	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J23	VZA01712	J23	23	J	non-G1	Single Cell	1	VZA01712D_J23	441206	28725	43895	0.048476	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.J24	VZA01712	J24	24	J	non-G1	Single Cell	1	VZA01712D_J24	351179	22805	35549	0.062505	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K01	VZA01712	K01	1	K	G1	Single Cell	1	VZA01712D_K01	183184	7348	12758	0.032664	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K02	VZA01712	K02	2	K	G1	Single Cell	1	VZA01712D_K02	41817	1389	2433	0.015396	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K03	VZA01712	K03	3	K	G1	Single Cell	1	VZA01712D_K03	239813	10463	17845	0.040127	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K04	VZA01712	K04	4	K	G1	Single Cell	1	VZA01712D_K04	304073	7307	14729	0.034547	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K05	VZA01712	K05	5	K	G1	Single Cell	1	VZA01712D_K05	340534	12045	19909	0.036044999999999994	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K06	VZA01712	K06	6	K	G1	Single Cell	1	VZA01712D_K06	145533	5010	7892	0.019758	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K07	VZA01712	K07	7	K	G1	Single Cell	1	VZA01712D_K07	265739	10883	17691	0.036489999999999995	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K08	VZA01712	K08	8	K	G1	Single Cell	1	VZA01712D_K08	292662	12803	20763	0.038656	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K09	VZA01712	K09	9	K	G1	Single Cell	1	VZA01712D_K09	251826	10122	16548	0.034336000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K10	VZA01712	K10	10	K	G1	Single Cell	1	VZA01712D_K10	286149	9531	15983	0.037743	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K11	VZA01712	K11	11	K	G1	Single Cell	1	VZA01712D_K11	21019	1187	1659	0.010249000000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K12	VZA01712	K12	12	K	G1	Single Cell	1	VZA01712D_K12	98230	4716	8098	0.029397	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K13	VZA01712	K13	13	K	G1	Single Cell	1	VZA01712D_K13	227305	8647	15097	0.03626499999999999	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K14	VZA01712	K14	14	K	G1	Single Cell	1	VZA01712D_K14	319166	11937	19695	0.039539000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K15	VZA01712	K15	15	K	G1	Single Cell	1	VZA01712D_K15	373605	17536	28644	0.050614000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K16	VZA01712	K16	16	K	G1	Single Cell	1	VZA01712D_K16	264653	10635	17723	0.039882	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K17	VZA01712	K17	17	K	G1	Single Cell	1	VZA01712D_K17	390432	12411	22089	0.04285800000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K18	VZA01712	K18	18	K	G1	Single Cell	1	VZA01712D_K18	297433	10982	18802	0.041007	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K19	VZA01712	K19	19	K	G1	Single Cell	1	VZA01712D_K19	161186	5919	9589	0.026690000000000002	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K20	VZA01712	K20	20	K	G1	Single Cell	1	VZA01712D_K20	269177	11247	18387	0.040535	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K21	VZA01712	K21	21	K	non-G1	Single Cell	1	VZA01712D_K21	21	55	325	0.34020599999999995	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K22	VZA01712	K22	22	K	non-G1	Single Cell	1	VZA01712D_K22	195539	7822	12388	0.028718999999999998	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K23	VZA01712	K23	23	K	non-G1	Single Cell	1	VZA01712D_K23	331390	12592	21188	0.035637	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.K24	VZA01712	K24	24	K	non-G1	Single Cell	1	VZA01712D_K24	274617	11383	17567	0.032739000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L01	VZA01712	L01	1	L	G1	Single Cell	1	VZA01712D_L01	288677	15935	25835	0.048172000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L02	VZA01712	L02	2	L	G1	Single Cell	1	VZA01712D_L02	94619	5782	9358	0.037617000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L03	VZA01712	L03	3	L	G1	Single Cell	1	VZA01712D_L03	221443	13794	21860	0.047756	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L04	VZA01712	L04	4	L	G1	Single Cell	1	VZA01712D_L04	369773	11231	21473	0.042307000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L05	VZA01712	L05	5	L	G1	Single Cell	1	VZA01712D_L05	546962	25359	41853	0.05788	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L06	VZA01712	L06	6	L	G1	Single Cell	1	VZA01712D_L06	393128	19745	32213	0.051727	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L07	VZA01712	L07	7	L	G1	Single Cell	1	VZA01712D_L07	417352	22611	35839	0.057614000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L08	VZA01712	L08	8	L	G1	Single Cell	1	VZA01712D_L08	373021	21095	33031	0.052955	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L09	VZA01712	L09	9	L	G1	Single Cell	1	VZA01712D_L09	406439	21848	34950	0.058909	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L10	VZA01712	L10	10	L	G1	Single Cell	1	VZA01712D_L10	448486	22091	35231	0.057406	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L11	VZA01712	L11	11	L	G1	Single Cell	1	VZA01712D_L11	292614	20332	30322	0.056094	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L12	VZA01712	L12	12	L	G1	Single Cell	1	VZA01712D_L12	116717	7595	12363	0.039788	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L13	VZA01712	L13	13	L	G1	Single Cell	1	VZA01712D_L13	309019	18788	29598	0.054104000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L14	VZA01712	L14	14	L	G1	Single Cell	1	VZA01712D_L14	499554	27025	42377	0.063147	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L15	VZA01712	L15	15	L	G1	Single Cell	1	VZA01712D_L15	431531	24081	38497	0.056236	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L16	VZA01712	L16	16	L	G1	Single Cell	1	VZA01712D_L16	327242	21369	32517	0.056589	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L17	VZA01712	L17	17	L	G1	Single Cell	1	VZA01712D_L17	501024	23861	39787	0.059522000000000005	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L18	VZA01712	L18	18	L	G1	Single Cell	1	VZA01712D_L18	428059	22362	35132	0.05067800000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L19	VZA01712	L19	19	L	G1	Single Cell	1	VZA01712D_L19	420162	26706	40480	0.055375	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L20	VZA01712	L20	20	L	G1	Single Cell	1	VZA01712D_L20	476757	23486	37722	0.056620000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L21	VZA01712	L21	21	L	non-G1	Single Cell	1	VZA01712D_L21	761787	40153	63013	0.053384	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L22	VZA01712	L22	22	L	non-G1	Single Cell	1	VZA01712D_L22	291881	20296	30264	0.047603000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L23	VZA01712	L23	23	L	non-G1	Single Cell	1	VZA01712D_L23	406261	28958	43870	0.04921300000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.L24	VZA01712	L24	24	L	non-G1	Single Cell	1	VZA01712D_L24	610742	36612	55184	0.048147	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M01	VZA01712	M01	1	M	G1	Single Cell	1	VZA01712D_M01	68567	3466	6070	0.025782	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M02	VZA01712	M02	2	M	G1	Single Cell	1	VZA01712D_M02	48274	1933	3653	0.021608000000000002	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M03	VZA01712	M03	3	M	G1	Single Cell	1	VZA01712D_M03	53433	3588	5902	0.037399999999999996	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M04	VZA01712	M04	4	M	G1	Single Cell	1	VZA01712D_M04	2985	157	255	0.007181000000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M05	VZA01712	M05	5	M	G1	Single Cell	1	VZA01712D_M05	28780	1367	1993	0.009960999999999998	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M06	VZA01712	M06	6	M	G1	Single Cell	1	VZA01712D_M06	100803	3175	5215	0.013854000000000002	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M07	VZA01712	M07	7	M	G1	Single Cell	1	VZA01712D_M07	152645	7973	13071	0.031564999999999996	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M08	VZA01712	M08	8	M	G1	Single Cell	1	VZA01712D_M08	60960	2594	3818	0.012513	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M09	VZA01712	M09	9	M	G1	Single Cell	1	VZA01712D_M09	163892	7478	12816	0.032249	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M10	VZA01712	M10	10	M	G1	Single Cell	1	VZA01712D_M10	4108	269	381	0.009899999999999999	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M11	VZA01712	M11	11	M	G1	Single Cell	1	VZA01712D_M11	99023	4122	6892	0.021818	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M12	VZA01712	M12	12	M	G1	Single Cell	1	VZA01712D_M12	48919	1720	3032	0.013691	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M13	VZA01712	M13	13	M	G1	Single Cell	1	VZA01712D_M13	108905	3540	6750	0.020831	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M14	VZA01712	M14	14	M	G1	Single Cell	1	VZA01712D_M14	230601	8586	13520	0.026872	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M15	VZA01712	M15	15	M	G1	Single Cell	1	VZA01712D_M15	281856	12833	21359	0.038091	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M16	VZA01712	M16	16	M	G1	Single Cell	1	VZA01712D_M16	170921	7820	13262	0.034857000000000006	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M17	VZA01712	M17	17	M	G1	Single Cell	1	VZA01712D_M17	317139	10711	19155	0.038522	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M18	VZA01712	M18	18	M	G1	Single Cell	1	VZA01712D_M18	364322	13608	23640	0.040936	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M19	VZA01712	M19	19	M	G1	Single Cell	1	VZA01712D_M19	260483	10509	17809	0.036579	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M20	VZA01712	M20	20	M	G1	Single Cell	1	VZA01712D_M20	249686	11358	18334	0.037406999999999996	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M21	VZA01712	M21	21	M	non-G1	Single Cell	1	VZA01712D_M21	123285	4533	6899	0.012959	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M22	VZA01712	M22	22	M	non-G1	Single Cell	1	VZA01712D_M22	46759	2568	3992	0.01711	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M23	VZA01712	M23	23	M	non-G1	Single Cell	1	VZA01712D_M23	308722	12065	20227	0.029386	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.M24	VZA01712	M24	24	M	non-G1	Single Cell	1	VZA01712D_M24	277027	12958	20282	0.026807	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N01	VZA01712	N01	1	N	G1	Single Cell	1	VZA01712D_N01	235146	13736	22414	0.043921	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N02	VZA01712	N02	2	N	G1	Single Cell	1	VZA01712D_N02	94599	6265	10015	0.040371000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N03	VZA01712	N03	3	N	G1	Single Cell	1	VZA01712D_N03	167460	11848	18286	0.04775	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N04	VZA01712	N04	4	N	G1	Single Cell	1	VZA01712D_N04	289456	13212	22046	0.042126000000000004	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N05	VZA01712	N05	5	N	G1	Single Cell	1	VZA01712D_N05	568884	26811	43957	0.055954	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N06	VZA01712	N06	6	N	G1	Single Cell	1	VZA01712D_N06	301124	8548	16584	0.047928	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N07	VZA01712	N07	7	N	G1	Single Cell	1	VZA01712D_N07	486064	25600	40816	0.06148599999999999	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N08	VZA01712	N08	8	N	G1	Single Cell	1	VZA01712D_N08	411378	20997	33405	0.05369500000000001	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N09	VZA01712	N09	9	N	G1	Single Cell	1	VZA01712D_N09	444318	23148	37520	0.056498	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N10	VZA01712	N10	10	N	G1	Single Cell	1	VZA01712D_N10	400699	13051	22543	0.04572	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N11	VZA01712	N11	11	N	G1	Single Cell	1	VZA01712D_N11	324469	19100	30174	0.050942	NA	NA	NA	NA	X-ray 3Gy	48h
VZA01712.N12	VZA01712	N12	12	N	G1	Single Cell	1	VZA01712D_N12	161211	11185	17445	0.042984999999999995	NA	NA	NA	NA	X-ray 3Gy	48h
